content,label
"""

 you're so fucking ugly 

are you walter's bitch? he's another fat ugly loser prick on this site. I can't believe how retarded you look faggot. guess what? I found out where you live. go ahead and block this ip. I won't be on it anymore. anyone in the future who uses it won't be me. you are wrong and can't handle the truth. you go around undoing good work but never contributing good work. just bad reverts and edits. I've followed a lot of your edits and errors and see that you're so inconsistent and incorrect. no one will call you out cus you're a dick sucker and an ass licker on here. you think you're all that but you're dirt which is why you have to compensate with being a bully on here! you're not consistent or logical. I've found dozens of articles that have listings of people from shows to parades to other activities and events considered """"significant"""". you go around following articles some editors contribute on and put notices at the top and remove their work, even after it's been there for years all cus you're a sore pussy loser with no dick. you suck off other men to make yourself feel better about how much of a loser you are. you think you're important going and undoing work. I have a zillion ips and i'm an admin. I could take you down but i'll do that off this site. you're gonna wish you never fucked with me and my crew on here. you're a meaningless worthless dick head. you are a piece of shit. fuck off and die, I won't read your stupid notices or replies. fuck off, I could care less. I won't be at this location anymore. matter of fact, the location that shows up on ip search is just a """"bounce off"""" location to throw people like you off. not even in the city or state but it is """"registered"""" there. haha, joke is on you hong kong ding dong! i'm already using other ips to edit articles you don't watch or track dip shit! good luck, I could care less about the articles I've worked on and you undid cus you have no life. p.s. do what's best for Wikipedia like you claim to do, not get jealous and mad so in an effort to get revenge you go and undo work out of spite. shit has already been confirmed so you can either do the work or stop undoing edits and acting like a know-it-all asshole! you're unproductive and annoying. you're a psycho with serious mental issues and need to be put away! you don't have to like the content, doesn't give you a right to undo it cus just cus you're a prick and delete-ist! ever heard of a talk page for dispute resolution and consensus? think that rules doesn't apply to you kiss ass? want me to end your wanna-be career on here? go away and stop your bullshit or else! and yeah, that's a threat. so block this ip for awhile. won't affect me one bit white trash weird al looking nigger! and who cares if someone WAS a fan or not. 90% of people who edit an article are """"fans"""" or experts about the topic. grow up and go jerk yourself off, rub the cum in your long curly gross greasy looking hair and call it a life! do you own a gun? use it on your face! lmfao""",1
"You know what suck my mother fuckin' balls bitch, i don't giva shit. This fuckin' fake as pussy encyclopedia. This damn site can't even be used as a reliable source bitch. So fuck all ya'll motha fuckin' think you know it all bitch asses.

FUCK YOU",1
"NO, sources were provided reliable and notable, you keep playing the gudieline card, its not notable, blah,blah,blah. Just shut up legalos, your really anonying cant you just agree. I think it should stay.",1
"Hello 

go fuck yourself, kid.  Adults are talking.",1
I am also issuing YOU a citation for uncivil conduct. Calling for a ban is a personal attack.,0
"CIGAN GYPSY  retarded idiot Milburn, stop your vandalism and your illegal picture deletions!",1
"How to kill mozart 

WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO STAB HIM, SHOOT HIM, JUMP ON HIM",0
"Blah, blah fuckin' blah. with 7 books, a TIME magazine article, several news articles and the presence of a number of celebrities, its notable, if you want a higher notability for it? do the research and add it yourself. You were just bored, feeling like 'improving' some article by slapping a tag on it instead of actually improving it, and nobody would let you touch the Jesus article. Off with ye! 71.102.2.128",0
Islamist terrorists did it,0
"But you are master of putting words into people's mouth, i always always source and prove things, but argying with morons like you, I HAVE NOTHING TO PROVE! Weasel? yea, that is you!",1
Haha!! You're both such losers!,1
"Shut up, NoCal. Whinging about BLP's and Blocks  be serious, you don't care about policy or procedure. You just want to see an American, Jewish, Pro-Israel genocide advocate portrayed as a rationalistic hero, because Israel makes your dick hard. You twisted individual. 99.249.128.214",1
"Autism
This user is believed to be a highly functioning autist with severe mental retardation.",0
"OI YOU FUCKING DICKHEAD 

ARE YOU LISTENING TO ME OR HAVE YOU LOST YOUR BALLS. YOU FUCKING ASS",1
"""

 You're a liar! You have been lying all along including today, and right here above! Gurubrahma, please see the following examples of lies from just today, and here I'll quote what I wrote to him earlier: 

 Kindly please stop lying if you wish me to stop pointing out your lies. It's very rude and disrespectful when I spend my time citing verifiable and reliable sources and you just lie outright, nevermind content, but even on just simply what's happening here, and here's an example of just how you just now did it before requesting that I stop calling you """"liars""""; from Wikipedia:Wikiquette_alerts#December_8, I quote your statement and my reply to it:

 QUOTED: """"I hope that now since all editors have reached a consensus on the article, and have tried to explain you in clearest possible words the difference between numeral symbols and numeral system, you would play a more constructive role. Thanks.   

 QUOTED: Why are you lying again here? yes, lying! As you had been doing for quite some time now and as I have pointed out. The dictionary defines a lie as """"1. A false statement deliberately presented as being true; a falsehood. 2. Something meant to deceive or give a wrong impression."""" First of all, """"all editors have reached a consensus on the article"""" is a demonstrable false statement that you should know is not true and that we're having this exchange here is evidence enough that it isn't, nevermind others. Second, here's your other BIG lie, you say others """"have tried to explain you in clearest possible words the difference between numeral symbols and numeral system"""", Oh really? why don't you tell everyone here that it is I who made the clearest distinction and as far as I remember and see on the page I was the first to make it between numeral symbols and numeral system, and you should know because you have been around. I clearly distinguished in my first post between the Arabic Numerals (1, 2, 3, 4...) and the Hindu-Arabic Numeral system in a paraphragh that begins with """"- For a start,"""" Talk:History_of_Indian_and_Arabic_numerals#RFC_2 and you should especially know, not just because youhave been around, but also because what you quoted above happens to be just the paragraph under it!  And again I made the distinction in """"the clearest possible words"""" when I proposed here, as my first(!) point in an suggested outline,  Talk:History_of_Indian_and_Arabic_numerals#Suggested_outline.2C_please_consider_and_discuss """"differentiate a specific numeral script (eg, Arabic Western, Arabic Eastern, Devanagari) from the numeral system (ie, Indian-Arabic, which includes many numerals scripts), the rest of the article should maintain this, it should also keep in mind what the readers may have searched for when looking up this article and cater for those needs (eg, is the reader looking up the Arabic Western numerals script or the Indian-Arabic Numeral system?)"""", and then again zocky, who prefers my version and is against yours, made the same disctinction Talk:History_of_Indian_and_Arabic_numerals#What_this_page_is_about. The dictionary defines a liar as """"One that tells lies"""" and """"a person who has lied or who lies repeatedly"""", if you want me to stop calling pointing out your lies stop lying! csssclll ()""""

 In addition, I did *not* start the POV fork (Alternative views on Arabic numerals). 

 In addition, you are being misleading and also lying about the following """"I replied to his comment at Wikipedia:Wikiquette_alerts#December_8, and at 22:08, asked him on Talk:Arabic numerals to respond to my comment at Wikipedia:Wikiquette_alerts#December_8. At 22:09 he said he had already replied on that page. I replied at 22:10 saying he hasn't. At 23:38 he posted a reply on Wikipedia:Wikiquette_alerts#December_8, and then posted a message on Talk:Arabic numerals claiming that I was blatantly """"lying"""" at 22:10 when I said he had'nt replied. Obviously, anyone who would look at the timings will take a second to figure out the truth.""""... Why do you not mention that you replied to someone else on Wikipedia:Wikiquette_alerts#December_8 at """"deeptrivia (talk) """", which I later on found and I replied to you at """"csssclll()"""", which you should be aware of because you replied at """"Thanks. deeptrivia (talk) """" but you don't mention this above!! ~Why don't you mention it?! You came to Talk:Arabic numerals within less than 5 mintutes and you posted at """"deeptrivia (talk) """" """"csssclll, unless you finally decide to read what others s",0
who changes shit which shouldn't be changed,0
"———————————
Hahahah get fucked filthy mudslime
https://www.youtube.com/watch?v=sz90k9mug24",1
Bullshit from wikia fanchildren,0
"Abey Gandu.. Wikipedian..  

Salley how dare you delete all the pic's of my collection to Kolkata page.

Harami.. 1st of all you don't put a pic. Then u try delete the pic's... Fuck u off.. gandu salla.",1
"Stow it! 

Kindly butt the fuck out from interfering with my talkpage. Thanks.",0
"dude you are such a loser 

you are a idiot to think that the TTII would ever be built you are so stupid",1
"Attention  

You are a faggot.-",1
"""
Oh, right, so you did, silly Zilla forget! [Expels radioactive breath with mighty explosion of relief. Face returns slowly from dark blue to normal scaly green.]  ROARR!! .""",0
Dolescum your such a stupid motherfucker who gives a fuck what you go to say and you can have them close my account to i don't care i'll make another one stupid little punk ass virgin bitch you make me fucking mad you just mad couse you can't and never will get no fucking pussy,1
"ADMINS ARE FULL OF SHIT, THEY BANNED ME FOR OVER A HALF A YEAR BECAUSE I MADE A MISTAKE WHEN EDITING AN ARTICLE. FUCK THEM AND FUCK YOU IF YOU'RE ONE OF THEM. I HATE YOU!!!",1
Talk pages are also where some of us have to try and get uninformed idiots to back down so WE CAN MAKE CHANGES. It's hard to have an impact on an article such as thistypical Wikinonsense.,0
This article is simply nonsense through and through. Delete it before many people can see this crap! By the way the used English is absolutely terrible!!,0
"FUCKIN' HELL! 
You are such an idiot. Stop capitalising all your words!",1
"\
 The above poster sucks a lot of cock.",0
"""

 THIS IS F***ING SERIOUS! 

I NOTICED """"The Legend of Sleepy Hollow"""" HAS THE SAME PREVIEWS """"Donald's Scary Tales"""" HAS, WHERE THE COPYWRITE DATE ON THE LAST TAPE I MENTIONED SAID 1990, I'M STARTING TO SAY THAT """"The Legend of Sleepy Hollow"""" WAS RELEASED IN 1990 BECAUSE EVERY TAPE WITH THE SAME PREVIEWS ALWAYS COMES OUT ON THE SAME DAY, AND YOU AWAYS SAY THAT! YOU ALSO SAID THAT TAPE WAS ORIGINALLY 1990, AND I'M TRYING TO TALK YOU BACK INTO IT BECAUSE I MADE A MISTAKE AND DECIDED THAT YOU WERE RIGHT! PLUS, THAT WOULD MEAN THE LASERDISC VERSION OF """"The Adventures of Ichabod and Mr. Toad"""" WAS 1990! SAME THING GOES WITH THE 1990 VHS RELEASES OF """"Dumbo"""", """"The Sword in the Stone"""", and """"Alice in Wonderland"""". THEY HAVE THE SAME OPENING THE 1990 VHS OF """"The Little Mermaid"""" HAS, SO THEY ARE 1990 FOR THE SAME OPENING! """"Robin Hood"""" WAS MAY 3, 1991 BECAUSE LIKE YOU SAID, TITLES ARE USUALLY RE-ISSUED TO PROMOTE THE NEWEST TITLES OF THE SERIES, SO """"Robin Hood"""" WAS RE-ISSUED TO PROMOTE """"The Jungle Book""""! ALSO, MY COUSINS' D*** COPY OF """"Pinocchio"""" WAS PRINTED APRIL 28, 1987, SO IT DROPPED OUT APRIL 1987, NOT JANUARY! SAME WITH """"Robin Hood""""! PLUS, OCTOBER 27 IS SUNDAY! NOTHING EVER HAPPENS ON SUNDAY! SO, THE 1985 VHS OF """"The Love Bug"""" WAS OCTOBER 29 BECAUSE IT'S TUESDAY, AND I'M NOT GOING TO LEAVE UNTIL YOU ACCEPT THIS, YOU F***ING PUSSBAG!  """,1
